product_name,year_month,warehouse_inventory,inventory_cost_per_unit,inventory_date
Hirzl Women's Soffft Flex Golf Glove,201701,21,0.36625,2017-01-01
Clicgear 8.0 Shoe Brush,201701,1,1.60907,2017-01-01
Hirzl Women's Hybrid Golf Glove,201701,0,0.73479,2017-01-01
Team Golf Pittsburgh Steelers Putter Grip,201701,1,0.94951,2017-01-01
Top Flite Women's 2017 XL Hybrid,201701,0,0.48646,2017-01-01
Glove It Urban Brick Golf Towel,201701,2,1.99243,2017-01-01
Nike Dri-FIT Crew Sock 6 Pack,201701,4,0.80879,2017-01-01
TYR Boys' Team Digi Jammer,201701,1,2.09162,2017-01-01
Team Golf San Francisco Giants Putter Grip,201701,0,1.18523,2017-01-01
Clicgear Rovic Cooler Bag,201701,7,1.06015,2017-01-01
Hirzl Men's Hybrid Golf Glove,201701,6,0.1121,2017-01-01
Titleist Pro V1x Golf Balls,201701,0,0.453,2017-01-01
adidas Men's Germany Black Crest Away Tee,201701,3,1.78696,2017-01-01
Titleist Pro V1 High Numbers Personalized Gol,201701,0,0.67251,2017-01-01
Under Armour Women's Micro G Skulpt Running S,201701,5,0.52718,2017-01-01
Under Armour Hustle Storm Medium Duffle Bag,201701,12,1.45269,2017-01-01
Under Armour Women's Ignite PIP VI Slide,201701,0,1.79812,2017-01-01
Bag Boy Beverage Holder,201701,0,0.31474,2017-01-01
Under Armour Men's Tech II T-Shirt,201701,17,1.45244,2017-01-01
Team Golf New England Patriots Putter Grip,201701,0,1.50699,2017-01-01
Under Armour Men's Compression EV SL Slide,201701,9,1.88764,2017-01-01
Bridgestone e6 Straight Distance NFL Tennesse,201701,6,0.41429,2017-01-01
Glove It Women's Mod Oval Golf Glove,201701,14,2.24533,2017-01-01
Titleist Pro V1x High Numbers Golf Balls,201701,2,0.7955,2017-01-01
Nike Women's Legend V-Neck T-Shirt,201701,2,0.71885,2017-01-01
Under Armour Kids' Mercenary Slide,201701,0,1.43643,2017-01-01
adidas Kids' F5 Messi FG Soccer Cleat,201701,10,1.48199,2017-01-01
Children's heaters,201701,0,2.03768,2017-01-01
Web Camera,201701,0,2.03583,2017-01-01
Dell Laptop,201701,15,0.58128,2017-01-01
Porcelain crafts,201701,0,0.69135,2017-01-01
Sports Books,201701,0,2.32011,2017-01-01
DVDs,201701,0,1.77452,2017-01-01
Industrial consumer electronics,201701,0,1.71856,2017-01-01
Fighting video games,201701,0,2.07795,2017-01-01
Summer dresses,201701,0,0.65346,2017-01-01
Lawn mower,201701,0,0.1902,2017-01-01
Adult dog supplies,201701,0,0.21092,2017-01-01
Rock music,201701,0,0.38304,2017-01-01
Elevation Training Mask 2.0,201701,0,0.91883,2017-01-01
LIJA Women's Mid-Length Panel Golf Shorts,201701,0,0.42023,2017-01-01
Toys,201701,0,2.10126,2017-01-01
Brooks Women's Ghost 6 Running Shoe,201701,0,0.76509,2017-01-01
Bag Boy M330 Push Cart,201701,0,1.75165,2017-01-01
Merrell Women's Grassbow Sport Hiking Shoe,201701,0,1.47058,2017-01-01
Nike Men's Free TR 5.0 TB Training Shoe,201701,0,1.7261,2017-01-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201701,0,0.74634,2017-01-01
First aid kit,201701,0,1.32397,2017-01-01
CDs of rock,201701,0,1.2696,2017-01-01
Polar FT4 Heart Rate Monitor,201701,0,2.07271,2017-01-01
LIJA Women's Argyle Golf Polo,201701,0,0.32438,2017-01-01
TaylorMade White Smoke IN-12 Putter,201701,0,1.29607,2017-01-01
Fitbit The One Wireless Activity & Sleep Trac,201701,0,2.11812,2017-01-01
Nike Kids' Grade School KD VI Basketball Shoe,201701,0,2.11622,2017-01-01
The North Face Women's Recon Backpack,201701,0,1.05467,2017-01-01
Smart watch,201701,0,1.86898,2017-01-01
Baby sweater,201701,0,0.23083,2017-01-01
MDGolf Pittsburgh Penguins Putter,201701,0,1.99864,2017-01-01
Men's gala suit,201701,0,1.45481,2017-01-01
Merrell Men's All Out Flash Trail Running Sho,201701,1,0.30525,2017-01-01
Garmin Approach S3 Golf GPS Watch,201701,0,1.99622,2017-01-01
LIJA Women's Button Golf Dress,201701,0,0.13051,2017-01-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201701,0,1.89555,2017-01-01
Merrell Women's Siren Mid Waterproof Hiking B,201701,0,1.87662,2017-01-01
TaylorMade Women's RBZ SL Rescue,201701,0,0.6689,2017-01-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201701,1,0.83802,2017-01-01
TaylorMade 2017 Purelite Stand Bag,201701,0,0.74314,2017-01-01
Cleveland Golf Collegiate My Custom Wedge 588,201701,0,2.09363,2017-01-01
adidas Brazuca 2017 Official Match Ball,201701,0,1.81276,2017-01-01
Nike Men's Fingertrap Max Training Shoe,201701,0,1.96153,2017-01-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201701,0,0.49009,2017-01-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201701,1,1.08272,2017-01-01
Ogio Race Golf Shoes,201701,0,0.12246,2017-01-01
insta-bed Neverflat Air Mattress,201701,0,0.82082,2017-01-01
GolfBuddy VT3 GPS Watch,201701,0,1.30941,2017-01-01
Merrell Women's Grassbow Sport Waterproof Hik,201701,0,1.3769,2017-01-01
Titleist Small Wheeled Travel Cover,201701,0,0.98486,2017-01-01
Polar Loop Activity Tracker,201701,0,0.81297,2017-01-01
Pelican Maverick 100X Kayak,201701,0,1.01919,2017-01-01
Garmin Approach S4 Golf GPS Watch,201701,0,1.64528,2017-01-01
Total Gym 1400,201701,0,1.40687,2017-01-01
Garmin Forerunner 910XT GPS Watch,201701,0,1.3972,2017-01-01
Titleist Club Glove Travel Cover,201701,0,0.33304,2017-01-01
GoPro HERO3+ Black Edition Camera,201701,0,2.19635,2017-01-01
Diamondback Boys' Insight 24 Performance Hybr,201701,0,0.77866,2017-01-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201701,0,0.4912,2017-01-01
Stiga Master Series ST3100 Competition Indoor,201701,0,1.7065,2017-01-01
SOLE E35 Elliptical,201701,9,0.23372,2017-01-01
Bushnell Pro X7 Jolt Slope Rangefinder,201701,1,2.15859,2017-01-01
SOLE E25 Elliptical,201701,37,1.6424,2017-01-01
Bowflex SelectTech 1090 Dumbbells,201701,16,1.75395,2017-01-01
Perfect Fitness Perfect Rip Deck,201612,674,0.36383,2016-12-01
Nike Men's Dri-FIT Victory Golf Polo,201612,471,1.46573,2016-12-01
O'Brien Men's Neoprene Life Vest,201612,460,0.46938,2016-12-01
Nike Men's Free 5.0+ Running Shoe,201612,352,0.69697,2016-12-01
Under Armour Girls' Toddler Spine Surge Runni,201612,124,0.63537,2016-12-01
Nike Men's CJ Elite 2 TD Football Cleat,201612,119,1.35966,2016-12-01
Field & Stream Sportsman 16 Gun Fire Safe,201612,128,0.83007,2016-12-01
Pelican Sunstream 100 Kayak,201612,81,0.90134,2016-12-01
Diamondback Women's Serene Classic Comfort Bi,201612,87,0.87319,2016-12-01
ENO Atlas Hammock Straps,201612,5,1.93102,2016-12-01
Nike Men's Comfort 2 Slide,201612,3,0.74111,2016-12-01
adidas Youth Germany Black/Red Away Match Soc,201612,0,1.74775,2016-12-01
Team Golf St. Louis Cardinals Putter Grip,201612,5,1.90115,2016-12-01
LIJA Women's Eyelet Sleeveless Golf Polo,201612,10,1.01168,2016-12-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201612,9,1.46912,2016-12-01
Glove It Women's Imperial Golf Glove,201612,17,1.16303,2016-12-01
Glove It Imperial Golf Towel,201612,3,1.07962,2016-12-01
Bridgestone e6 Straight Distance NFL Carolina,201612,4,1.15211,2016-12-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201612,17,1.37702,2016-12-01
Columbia Men's PFG Anchor Tough T-Shirt,201612,9,1.41416,2016-12-01
Under Armour Women's Ignite Slide,201612,24,0.56745,2016-12-01
Team Golf Tennessee Volunteers Putter Grip,201612,8,2.04082,2016-12-01
Titleist Pro V1x High Numbers Personalized Go,201612,3,1.97753,2016-12-01
Nike Men's Deutschland Weltmeister Winners Bl,201612,16,0.44588,2016-12-01
Bridgestone e6 Straight Distance NFL San Dieg,201612,9,2.1395,2016-12-01
Nike Women's Tempo Shorts,201612,3,1.65004,2016-12-01
Team Golf Texas Longhorns Putter Grip,201612,4,0.35646,2016-12-01
Hirzl Women's Soffft Flex Golf Glove,201612,0,1.98279,2016-12-01
Clicgear 8.0 Shoe Brush,201612,0,0.90794,2016-12-01
Hirzl Women's Hybrid Golf Glove,201612,9,0.12237,2016-12-01
Team Golf Pittsburgh Steelers Putter Grip,201612,0,1.07097,2016-12-01
Top Flite Women's 2017 XL Hybrid,201612,8,0.40868,2016-12-01
Glove It Urban Brick Golf Towel,201612,3,1.85408,2016-12-01
Nike Dri-FIT Crew Sock 6 Pack,201612,1,0.58538,2016-12-01
TYR Boys' Team Digi Jammer,201612,1,1.21077,2016-12-01
Team Golf San Francisco Giants Putter Grip,201612,0,0.66911,2016-12-01
Clicgear Rovic Cooler Bag,201612,0,1.2093,2016-12-01
Hirzl Men's Hybrid Golf Glove,201612,6,0.48366,2016-12-01
Titleist Pro V1x Golf Balls,201612,8,0.20073,2016-12-01
adidas Men's Germany Black Crest Away Tee,201612,5,0.34266,2016-12-01
Titleist Pro V1 High Numbers Personalized Gol,201612,0,1.06907,2016-12-01
Under Armour Women's Micro G Skulpt Running S,201612,1,1.55311,2016-12-01
Under Armour Hustle Storm Medium Duffle Bag,201612,6,0.67206,2016-12-01
Under Armour Women's Ignite PIP VI Slide,201612,0,2.02004,2016-12-01
Bag Boy Beverage Holder,201612,0,1.65921,2016-12-01
Under Armour Men's Tech II T-Shirt,201612,8,0.57937,2016-12-01
Team Golf New England Patriots Putter Grip,201612,8,0.64672,2016-12-01
Under Armour Men's Compression EV SL Slide,201612,1,0.36902,2016-12-01
Bridgestone e6 Straight Distance NFL Tennesse,201612,0,2.06992,2016-12-01
Glove It Women's Mod Oval Golf Glove,201612,9,1.20333,2016-12-01
Titleist Pro V1x High Numbers Golf Balls,201612,1,1.26121,2016-12-01
Nike Women's Legend V-Neck T-Shirt,201612,14,2.24884,2016-12-01
Under Armour Kids' Mercenary Slide,201612,1,0.71459,2016-12-01
adidas Kids' F5 Messi FG Soccer Cleat,201612,7,1.02966,2016-12-01
Children's heaters,201612,0,0.85179,2016-12-01
Web Camera,201612,0,0.34017,2016-12-01
Dell Laptop,201612,11,1.95814,2016-12-01
Porcelain crafts,201612,0,0.38293,2016-12-01
Sports Books,201612,0,1.89258,2016-12-01
DVDs,201612,0,2.02495,2016-12-01
Industrial consumer electronics,201612,0,1.23958,2016-12-01
Fighting video games,201612,0,0.49693,2016-12-01
Summer dresses,201612,0,0.63749,2016-12-01
Lawn mower,201612,0,1.37326,2016-12-01
Adult dog supplies,201612,0,1.93348,2016-12-01
Rock music,201612,0,0.90555,2016-12-01
Elevation Training Mask 2.0,201612,0,1.93474,2016-12-01
LIJA Women's Mid-Length Panel Golf Shorts,201612,0,2.29056,2016-12-01
Toys,201612,0,0.88181,2016-12-01
Brooks Women's Ghost 6 Running Shoe,201612,0,0.64537,2016-12-01
Bag Boy M330 Push Cart,201612,0,1.65084,2016-12-01
Merrell Women's Grassbow Sport Hiking Shoe,201612,0,0.30304,2016-12-01
Nike Men's Free TR 5.0 TB Training Shoe,201612,0,1.93197,2016-12-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201612,0,0.1239,2016-12-01
First aid kit,201612,0,1.91284,2016-12-01
CDs of rock,201612,0,0.56565,2016-12-01
Polar FT4 Heart Rate Monitor,201612,0,1.66417,2016-12-01
LIJA Women's Argyle Golf Polo,201612,0,0.87483,2016-12-01
TaylorMade White Smoke IN-12 Putter,201612,0,2.14245,2016-12-01
Fitbit The One Wireless Activity & Sleep Trac,201612,1,2.24876,2016-12-01
Nike Kids' Grade School KD VI Basketball Shoe,201612,0,0.94829,2016-12-01
The North Face Women's Recon Backpack,201612,0,0.52745,2016-12-01
Smart watch,201612,0,1.9013,2016-12-01
Baby sweater,201612,0,0.36352,2016-12-01
MDGolf Pittsburgh Penguins Putter,201612,0,0.57943,2016-12-01
Men's gala suit,201612,0,0.87771,2016-12-01
Merrell Men's All Out Flash Trail Running Sho,201612,0,1.32253,2016-12-01
Garmin Approach S3 Golf GPS Watch,201612,0,0.27886,2016-12-01
LIJA Women's Button Golf Dress,201612,0,1.51697,2016-12-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201612,0,0.65772,2016-12-01
Merrell Women's Siren Mid Waterproof Hiking B,201612,0,1.00156,2016-12-01
TaylorMade Women's RBZ SL Rescue,201612,0,0.81432,2016-12-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201612,0,0.61231,2016-12-01
TaylorMade 2017 Purelite Stand Bag,201612,0,0.54514,2016-12-01
Cleveland Golf Collegiate My Custom Wedge 588,201612,0,1.98858,2016-12-01
adidas Brazuca 2017 Official Match Ball,201612,0,0.63425,2016-12-01
Nike Men's Fingertrap Max Training Shoe,201612,0,1.39713,2016-12-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201612,0,0.33577,2016-12-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201612,0,1.07751,2016-12-01
Ogio Race Golf Shoes,201612,0,0.66119,2016-12-01
insta-bed Neverflat Air Mattress,201612,0,1.981,2016-12-01
GolfBuddy VT3 GPS Watch,201612,0,0.95359,2016-12-01
Merrell Women's Grassbow Sport Waterproof Hik,201612,0,2.33412,2016-12-01
Titleist Small Wheeled Travel Cover,201612,0,1.12593,2016-12-01
Polar Loop Activity Tracker,201612,0,1.39702,2016-12-01
Pelican Maverick 100X Kayak,201612,0,0.70154,2016-12-01
Garmin Approach S4 Golf GPS Watch,201612,0,1.89665,2016-12-01
Total Gym 1400,201612,0,0.25271,2016-12-01
Garmin Forerunner 910XT GPS Watch,201612,0,0.65336,2016-12-01
Titleist Club Glove Travel Cover,201612,0,2.2673,2016-12-01
GoPro HERO3+ Black Edition Camera,201612,0,1.53386,2016-12-01
Diamondback Boys' Insight 24 Performance Hybr,201612,0,0.33602,2016-12-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201612,0,1.43634,2016-12-01
Stiga Master Series ST3100 Competition Indoor,201612,0,2.10147,2016-12-01
SOLE E35 Elliptical,201612,4,2.25917,2016-12-01
Bushnell Pro X7 Jolt Slope Rangefinder,201612,26,1.97993,2016-12-01
SOLE E25 Elliptical,201612,26,0.22458,2016-12-01
Bowflex SelectTech 1090 Dumbbells,201612,33,1.98829,2016-12-01
Perfect Fitness Perfect Rip Deck,201611,411,1.59273,2016-11-01
Nike Men's Dri-FIT Victory Golf Polo,201611,248,0.50162,2016-11-01
O'Brien Men's Neoprene Life Vest,201611,438,1.34637,2016-11-01
Nike Men's Free 5.0+ Running Shoe,201611,262,2.18361,2016-11-01
Under Armour Girls' Toddler Spine Surge Runni,201611,113,0.60883,2016-11-01
Nike Men's CJ Elite 2 TD Football Cleat,201611,166,0.316,2016-11-01
Field & Stream Sportsman 16 Gun Fire Safe,201611,81,1.48834,2016-11-01
Pelican Sunstream 100 Kayak,201611,121,0.67656,2016-11-01
Diamondback Women's Serene Classic Comfort Bi,201611,149,0.97731,2016-11-01
ENO Atlas Hammock Straps,201611,5,1.4233,2016-11-01
Nike Men's Comfort 2 Slide,201611,0,1.40089,2016-11-01
adidas Youth Germany Black/Red Away Match Soc,201611,0,0.5087,2016-11-01
Team Golf St. Louis Cardinals Putter Grip,201611,6,0.8981,2016-11-01
LIJA Women's Eyelet Sleeveless Golf Polo,201611,15,1.60411,2016-11-01
adidas Men's F10 Messi TRX FG Soccer Cleat,201611,2,0.84099,2016-11-01
Glove It Women's Imperial Golf Glove,201611,5,0.14916,2016-11-01
Glove It Imperial Golf Towel,201611,5,0.10252,2016-11-01
Bridgestone e6 Straight Distance NFL Carolina,201611,8,0.73005,2016-11-01
Glove It Women's Mod Oval 3-Zip Carry All Gol,201611,8,1.25185,2016-11-01
Columbia Men's PFG Anchor Tough T-Shirt,201611,11,1.5304,2016-11-01
Under Armour Women's Ignite Slide,201611,0,1.80386,2016-11-01
Team Golf Tennessee Volunteers Putter Grip,201611,14,0.54725,2016-11-01
Titleist Pro V1x High Numbers Personalized Go,201611,12,0.48501,2016-11-01
Nike Men's Deutschland Weltmeister Winners Bl,201611,0,0.33705,2016-11-01
Bridgestone e6 Straight Distance NFL San Dieg,201611,3,0.2818,2016-11-01
Nike Women's Tempo Shorts,201611,3,0.76859,2016-11-01
Team Golf Texas Longhorns Putter Grip,201611,0,1.64502,2016-11-01
Hirzl Women's Soffft Flex Golf Glove,201611,1,1.29163,2016-11-01
Clicgear 8.0 Shoe Brush,201611,13,1.32671,2016-11-01
Hirzl Women's Hybrid Golf Glove,201611,0,2.31627,2016-11-01
Team Golf Pittsburgh Steelers Putter Grip,201611,9,1.41965,2016-11-01
Top Flite Women's 2017 XL Hybrid,201611,10,0.58905,2016-11-01
Glove It Urban Brick Golf Towel,201611,0,1.41586,2016-11-01
Nike Dri-FIT Crew Sock 6 Pack,201611,4,1.71938,2016-11-01
TYR Boys' Team Digi Jammer,201611,1,0.12995,2016-11-01
Team Golf San Francisco Giants Putter Grip,201611,3,1.8369,2016-11-01
Clicgear Rovic Cooler Bag,201611,0,0.13183,2016-11-01
Hirzl Men's Hybrid Golf Glove,201611,0,2.16655,2016-11-01
Titleist Pro V1x Golf Balls,201611,17,2.18414,2016-11-01
adidas Men's Germany Black Crest Away Tee,201611,4,1.22103,2016-11-01
Titleist Pro V1 High Numbers Personalized Gol,201611,2,1.71575,2016-11-01
Under Armour Women's Micro G Skulpt Running S,201611,12,1.4708,2016-11-01
Under Armour Hustle Storm Medium Duffle Bag,201611,6,0.14349,2016-11-01
Under Armour Women's Ignite PIP VI Slide,201611,4,2.33992,2016-11-01
Bag Boy Beverage Holder,201611,0,1.69494,2016-11-01
Under Armour Men's Tech II T-Shirt,201611,0,1.62016,2016-11-01
Team Golf New England Patriots Putter Grip,201611,0,1.42563,2016-11-01
Under Armour Men's Compression EV SL Slide,201611,0,0.9305,2016-11-01
Bridgestone e6 Straight Distance NFL Tennesse,201611,1,1.96084,2016-11-01
Glove It Women's Mod Oval Golf Glove,201611,2,0.35791,2016-11-01
Titleist Pro V1x High Numbers Golf Balls,201611,8,1.33104,2016-11-01
Nike Women's Legend V-Neck T-Shirt,201611,4,0.4026,2016-11-01
Under Armour Kids' Mercenary Slide,201611,0,1.76419,2016-11-01
adidas Kids' F5 Messi FG Soccer Cleat,201611,5,1.20653,2016-11-01
Children's heaters,201611,0,0.6163,2016-11-01
Web Camera,201611,0,2.05509,2016-11-01
Dell Laptop,201611,21,1.61255,2016-11-01
Porcelain crafts,201611,0,0.13698,2016-11-01
Sports Books,201611,0,2.16743,2016-11-01
DVDs,201611,0,1.55537,2016-11-01
Industrial consumer electronics,201611,0,1.24236,2016-11-01
Fighting video games,201611,0,0.4281,2016-11-01
Summer dresses,201611,0,0.64577,2016-11-01
Lawn mower,201611,0,0.44585,2016-11-01
Adult dog supplies,201611,0,1.20418,2016-11-01
Rock music,201611,0,1.09312,2016-11-01
Elevation Training Mask 2.0,201611,0,1.67572,2016-11-01
LIJA Women's Mid-Length Panel Golf Shorts,201611,0,1.98714,2016-11-01
Toys,201611,0,1.12951,2016-11-01
Brooks Women's Ghost 6 Running Shoe,201611,0,0.48739,2016-11-01
Bag Boy M330 Push Cart,201611,0,0.30276,2016-11-01
Merrell Women's Grassbow Sport Hiking Shoe,201611,0,0.21319,2016-11-01
Nike Men's Free TR 5.0 TB Training Shoe,201611,0,0.68151,2016-11-01
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201611,0,0.60929,2016-11-01
First aid kit,201611,0,1.30114,2016-11-01
CDs of rock,201611,0,0.67119,2016-11-01
Polar FT4 Heart Rate Monitor,201611,0,2.20486,2016-11-01
LIJA Women's Argyle Golf Polo,201611,0,2.16934,2016-11-01
TaylorMade White Smoke IN-12 Putter,201611,0,1.21341,2016-11-01
Fitbit The One Wireless Activity & Sleep Trac,201611,0,0.64978,2016-11-01
Nike Kids' Grade School KD VI Basketball Shoe,201611,0,1.41421,2016-11-01
The North Face Women's Recon Backpack,201611,0,1.27365,2016-11-01
Smart watch,201611,0,1.69192,2016-11-01
Baby sweater,201611,0,0.26299,2016-11-01
MDGolf Pittsburgh Penguins Putter,201611,0,1.15235,2016-11-01
Men's gala suit,201611,0,1.20257,2016-11-01
Merrell Men's All Out Flash Trail Running Sho,201611,0,1.60615,2016-11-01
Garmin Approach S3 Golf GPS Watch,201611,0,2.05488,2016-11-01
LIJA Women's Button Golf Dress,201611,0,0.91998,2016-11-01
Cleveland Golf Women's 588 RTX CB Satin Chrom,201611,0,2.20641,2016-11-01
Merrell Women's Siren Mid Waterproof Hiking B,201611,0,2.14099,2016-11-01
TaylorMade Women's RBZ SL Rescue,201611,0,2.1517,2016-11-01
Mio ALPHA Heart Rate Monitor/Sport Watch,201611,0,2.23347,2016-11-01
TaylorMade 2017 Purelite Stand Bag,201611,0,0.46954,2016-11-01
Cleveland Golf Collegiate My Custom Wedge 588,201611,0,1.47669,2016-11-01
adidas Brazuca 2017 Official Match Ball,201611,0,2.09798,2016-11-01
Nike Men's Fingertrap Max Training Shoe,201611,0,0.46412,2016-11-01
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201611,0,1.72536,2016-11-01
Nike Men's Kobe IX Elite Low Basketball Shoe,201611,0,0.35672,2016-11-01
Ogio Race Golf Shoes,201611,0,0.1629,2016-11-01
insta-bed Neverflat Air Mattress,201611,0,1.99331,2016-11-01
GolfBuddy VT3 GPS Watch,201611,0,0.82302,2016-11-01
Merrell Women's Grassbow Sport Waterproof Hik,201611,0,1.96043,2016-11-01
Titleist Small Wheeled Travel Cover,201611,0,1.54649,2016-11-01
Polar Loop Activity Tracker,201611,0,1.43924,2016-11-01
Pelican Maverick 100X Kayak,201611,0,1.2647,2016-11-01
Garmin Approach S4 Golf GPS Watch,201611,0,2.19285,2016-11-01
Total Gym 1400,201611,0,0.39719,2016-11-01
Garmin Forerunner 910XT GPS Watch,201611,0,0.2422,2016-11-01
Titleist Club Glove Travel Cover,201611,0,1.80471,2016-11-01
GoPro HERO3+ Black Edition Camera,201611,0,0.96543,2016-11-01
Diamondback Boys' Insight 24 Performance Hybr,201611,0,0.31604,2016-11-01
Diamondback Girls' Clarity 24 Hybrid Bike 201,201611,0,0.98565,2016-11-01
Stiga Master Series ST3100 Competition Indoor,201611,0,2.09099,2016-11-01
SOLE E35 Elliptical,201611,5,2.17639,2016-11-01
Bushnell Pro X7 Jolt Slope Rangefinder,201611,4,0.6501,2016-11-01
SOLE E25 Elliptical,201611,3,1.79146,2016-11-01
Bowflex SelectTech 1090 Dumbbells,201611,21,1.49299,2016-11-01
Perfect Fitness Perfect Rip Deck,201610,12,1.35987,2016-10-01
Nike Men's Dri-FIT Victory Golf Polo,201610,251,2.07064,2016-10-01
O'Brien Men's Neoprene Life Vest,201610,135,0.72199,2016-10-01
Nike Men's Free 5.0+ Running Shoe,201610,148,1.47872,2016-10-01
Under Armour Girls' Toddler Spine Surge Runni,201610,244,1.28111,2016-10-01
Nike Men's CJ Elite 2 TD Football Cleat,201610,182,0.7767,2016-10-01
Field & Stream Sportsman 16 Gun Fire Safe,201610,112,1.63063,2016-10-01
Pelican Sunstream 100 Kayak,201610,79,1.60211,2016-10-01
Diamondback Women's Serene Classic Comfort Bi,201610,2,1.52597,2016-10-01
ENO Atlas Hammock Straps,201610,6,2.12298,2016-10-01
Nike Men's Comfort 2 Slide,201610,4,1.79855,2016-10-01
adidas Youth Germany Black/Red Away Match Soc,201610,0,2.06531,2016-10-01
